TimeStamp,X-Axis,Y-Axis,Z-Axis,Velocity
2021-04-21 10:48:38.087,-0.076,-1.992,9.538,1.96
2021-04-21 10:48:38.287,-0.057,-1.972,9.5,0.05
2021-04-21 10:48:39.087,-0.038,-1.992,9.519,0.05
2021-04-21 10:48:39.487,-0.076,-1.972,9.538,1.01
2021-04-21 10:48:40.287,-0.038,-1.992,9.538,1.85
2021-04-21 10:48:42.887,-0.076,-1.972,9.519,0.90
2021-04-21 10:48:44.287,-0.038,-1.992,9.519,1.00
2021-04-21 10:48:44.886,-0.038,-1.992,9.519,0.05
2021-04-21 10:48:46.687,-0.057,-1.972,9.519,0.90
2021-04-21 10:48:47.087,-0.076,-1.992,9.519,1.95
2021-04-21 10:48:47.487,-0.057,-1.972,9.538,2.90
2021-04-21 10:48:47.687,-0.057,-1.992,9.538,1.00
2021-04-21 10:48:48.087,-0.076,-1.972,9.538,0.05
2021-04-21 10:48:48.487,-0.038,-1.992,9.5,1.00
2021-04-21 10:48:48.687,-0.076,-1.992,9.538,1.01
2021-04-21 10:48:49.487,-0.038,-1.992,9.519,1.00
2021-04-21 10:48:50.287,-0.057,-1.972,9.538,0.93
2021-04-21 10:48:50.500,-0.038,-1.992,9.538,0.05
2021-04-21 10:48:50.688,-0.057,-1.972,9.519,0.90
2021-04-21 10:48:50.886,-0.076,-1.992,9.538,1.00
2021-04-21 10:48:51.287,-0.057,-1.992,9.519,1.95
2021-04-21 10:48:52.687,-0.038,-1.992,9.538,0.90
2021-04-21 10:48:55.887,-0.057,-1.972,9.519,0.90
2021-04-21 10:48:56.087,-0.038,-1.992,9.519,0.05
2021-04-21 10:48:57.687,-0.057,-1.992,9.519,1.95
2021-04-21 10:48:58.087,-0.057,-1.972,9.538,1.00
2021-04-21 10:49:00.086,-0.057,-1.972,9.538,0.05
2021-04-21 10:49:00.687,-0.038,-1.972,9.519,2.90
2021-04-21 10:49:01.887,-0.057,-1.992,9.538,0.05
2021-04-21 10:49:02.687,-0.057,-1.972,9.519,1.95
2021-04-21 10:49:03.087,-0.019,-1.992,9.519,0.90
2021-04-21 10:49:03.287,-0.038,-1.972,9.538,1.00
2021-04-21 10:49:03.487,-0.057,-1.992,9.519,2.90
2021-04-21 10:49:03.687,-0.076,-1.972,9.538,1.00
2021-04-21 10:49:03.887,-0.057,-1.992,9.538,0.05
2021-04-21 10:49:04.087,-0.019,-1.972,9.519,3.83
2021-04-21 10:49:05.487,-0.038,-1.972,9.538,2.91
2021-04-21 10:49:07.087,-0.057,-1.992,9.538,0.05
2021-04-21 10:49:08.087,-0.057,-1.972,9.519,1.00
2021-04-21 10:49:08.487,-0.057,-1.972,9.519,0.05
2021-04-21 10:49:09.487,-0.057,-1.972,9.519,0.90
2021-04-21 10:49:13.087,-0.038,-1.992,9.538,0.90
2021-04-21 10:49:13.287,-0.057,-1.972,9.557,1.00
2021-04-21 10:49:13.487,-0.057,-1.992,9.519,1.95
2021-04-21 10:49:13.887,-0.019,-1.992,9.5,0.05
2021-04-21 10:49:14.488,-0.057,-1.972,9.538,0.05
2021-04-21 10:49:15.087,-0.076,-1.992,9.538,1.95
2021-04-21 10:49:15.287,-0.057,-1.992,9.538,1.00
2021-04-21 10:49:15.687,-0.057,-1.972,9.519,1.00
2021-04-21 10:49:16.887,-0.019,-1.992,9.538,1.85
2021-04-21 10:49:18.087,-0.057,-1.972,9.557,2.89
2021-04-21 10:49:19.087,-0.038,-1.972,9.538,2.90
2021-04-21 10:49:19.687,-0.057,-1.992,9.538,1.00
2021-04-21 10:49:24.087,-0.076,-1.992,9.519,3.85
2021-04-21 10:49:24.687,-0.057,-1.972,9.538,2.90
2021-04-21 10:49:24.887,-0.038,-1.972,9.538,1.95
2021-04-21 10:49:25.487,-0.057,-1.972,9.538,0.90
2021-04-21 10:49:26.287,-0.076,-1.972,9.519,0.90
2021-04-21 10:49:26.687,-0.057,-1.992,9.519,1.95
2021-04-21 10:49:28.087,-0.057,-1.972,9.538,2.90
2021-04-21 10:49:28.487,-0.038,-1.972,9.538,2.00
2021-04-21 10:49:28.887,-0.057,-1.972,9.538,1.01
2021-04-21 10:49:29.687,-0.057,-1.992,9.538,1.95
2021-04-21 10:49:31.687,-0.057,-1.972,9.519,1.84
2021-04-21 10:49:32.287,-0.038,-1.972,9.538,1.95
2021-04-21 10:49:32.687,-0.076,-1.972,9.538,0.05
2021-04-21 10:49:33.687,-0.057,-1.972,9.538,1.95
2021-04-21 10:49:35.087,-0.057,-1.992,9.538,1.95
2021-04-21 10:49:37.087,-0.038,-1.992,9.519,0.05
2021-04-21 10:49:38.687,-0.076,-1.992,9.538,1.01
2021-04-21 10:49:39.687,-0.057,-1.992,9.5,1.94
2021-04-21 10:49:40.687,-0.038,-1.972,9.557,2.32
2021-04-21 10:49:41.740,-0.038,-1.992,9.519,1.00
2021-04-21 10:49:42.287,-0.057,-1.992,9.538,1.96
2021-04-21 10:49:43.086,-0.038,-1.972,9.538,0.30
2021-04-21 10:49:44.407,-0.019,-1.992,9.519,180.01
2021-04-21 10:49:44.420,-0.038,-1.972,9.538,16.67
2021-04-21 10:49:44.432,-0.057,-1.972,9.519,0.05
2021-04-21 10:49:48.087,-0.057,-1.992,9.538,1.94
2021-04-21 10:49:48.487,-0.038,-1.992,9.519,1.95
2021-04-21 10:49:49.887,-0.057,-1.972,9.519,1.85
2021-04-21 10:49:50.487,-0.038,-1.992,9.519,0.05
2021-04-21 10:49:51.087,-0.038,-1.992,9.519,0.90
2021-04-21 10:49:51.887,-0.057,-1.972,9.557,1.96
2021-04-21 10:49:52.087,-0.019,-1.972,9.519,1.95
2021-04-21 10:49:53.487,-0.038,-1.992,9.519,1.95
2021-04-21 10:49:53.687,-0.057,-1.992,9.557,0.05
2021-04-21 10:49:54.287,-0.019,-1.992,9.519,1.00
2021-04-21 10:49:54.887,-0.057,-1.992,9.519,1.90
2021-04-21 10:49:55.287,-0.038,-1.972,9.519,1.95
2021-04-21 10:49:55.487,-0.076,-1.972,9.538,1.00
2021-04-21 10:49:56.287,-0.057,-1.992,9.538,0.05
2021-04-21 10:49:56.487,-0.038,-1.972,9.519,1.00
2021-04-21 10:49:56.687,-0.057,-1.972,9.538,1.00
2021-04-21 10:49:57.287,-0.076,-1.992,9.538,2.90
2021-04-21 10:49:57.887,-0.038,-1.992,9.538,1.00
2021-04-21 10:49:59.687,-0.057,-1.972,9.538,0.05
2021-04-21 10:49:59.887,-0.038,-1.992,9.519,1.00
2021-04-21 10:50:00.087,-0.019,-1.972,9.519,1.95
2021-04-21 10:50:02.087,-0.076,-1.972,9.557,1.00
2021-04-21 10:50:03.287,-0.057,-1.992,9.557,0.90
2021-04-21 10:50:03.687,-0.057,-1.972,9.538,1.00
2021-04-21 10:50:05.288,-0.057,-1.972,9.538,2.91
2021-04-21 10:50:07.287,-0.019,-1.972,9.519,1.95
2021-04-21 10:50:07.687,-0.038,-1.992,9.538,1.01
2021-04-21 10:50:07.885,-0.057,-1.972,9.538,0.05
2021-04-21 10:50:08.687,-0.019,-1.992,9.538,0.90
2021-04-21 10:50:09.687,-0.038,-1.992,9.538,0.05
2021-04-21 10:50:11.087,-0.057,-1.992,9.519,2.90
2021-04-21 10:50:11.487,-0.076,-1.972,9.538,0.05
2021-04-21 10:50:12.687,-0.038,-1.992,9.519,0.05
2021-04-21 10:50:12.887,-0.057,-1.992,9.538,0.05
2021-04-21 10:50:14.487,-0.038,-1.972,9.519,1.96
2021-04-21 10:50:14.887,-0.038,-1.992,9.519,1.01
2021-04-21 10:50:16.887,-0.057,-1.972,9.538,1.00
2021-04-21 10:50:17.087,-0.057,-1.972,9.538,0.05
2021-04-21 10:50:17.906,-0.057,-1.992,9.519,2.90
2021-04-21 10:50:18.487,-0.038,-1.972,9.538,1.95
2021-04-21 10:50:18.887,-0.057,-1.992,9.519,1.94
2021-04-21 10:50:19.487,-0.019,-1.992,9.519,0.90
2021-04-21 10:50:20.487,-0.057,-1.992,9.538,1.98
2021-04-21 10:50:21.287,-0.038,-1.972,9.538,1.96
2021-04-21 10:50:22.087,-0.057,-1.972,9.538,0.05
2021-04-21 10:50:23.887,-0.057,-1.972,9.557,1.95
2021-04-21 10:50:25.087,0.0,-1.992,9.519,0.05
2021-04-21 10:50:26.287,-0.019,-1.972,9.519,0.05
2021-04-21 10:50:26.487,-0.057,-1.972,9.557,1.95
2021-04-21 10:50:27.887,-0.057,-1.972,9.519,0.90
2021-04-21 10:50:28.887,-0.038,-1.972,9.519,1.96
2021-04-21 10:50:29.887,-0.019,-1.992,9.538,1.84
2021-04-21 10:50:30.287,-0.038,-1.972,9.519,0.90
2021-04-21 10:50:30.487,-0.038,-1.972,9.538,1.00
2021-04-21 10:50:31.287,-0.038,-1.992,9.538,0.05
2021-04-21 10:50:32.487,-0.057,-1.972,9.538,0.05
2021-04-21 10:50:32.687,-0.057,-1.992,9.557,0.90
2021-04-21 10:50:33.087,-0.038,-1.972,9.538,1.00
2021-04-21 10:50:33.287,-0.038,-1.992,9.538,0.90
2021-04-21 10:50:34.487,-0.038,-1.992,9.538,0.05
2021-04-21 10:50:35.086,-0.019,-1.992,9.519,1.00
2021-04-21 10:50:35.487,-0.057,-1.972,9.538,1.00
2021-04-21 10:50:36.087,-0.038,-1.972,9.519,0.90
2021-04-21 10:50:39.487,-0.057,-1.992,9.538,1.94
2021-04-21 10:50:39.887,-0.038,-1.992,9.519,1.01
2021-04-21 10:50:42.487,-0.019,-1.972,9.538,2.90
2021-04-21 10:50:42.687,-0.038,-1.972,9.519,1.00
2021-04-21 10:50:43.087,-0.057,-1.972,9.538,0.05
2021-04-21 10:50:47.287,-0.019,-1.992,9.519,1.00
2021-04-21 10:50:48.287,-0.038,-1.972,9.538,1.00
2021-04-21 10:50:48.687,-0.019,-1.992,9.5,1.00
2021-04-21 10:50:50.287,-0.038,-1.972,9.538,1.95
2021-04-21 10:50:50.487,-0.057,-1.972,9.519,0.90
2021-04-21 10:50:51.287,-0.038,-1.992,9.538,0.05
2021-04-21 10:50:51.687,-0.038,-1.972,9.538,0.05
2021-04-21 10:50:52.687,-0.038,-1.972,9.538,1.95
2021-04-21 10:50:53.287,-0.038,-1.992,9.519,1.95
2021-04-21 10:50:54.087,-0.057,-1.972,9.538,0.05
2021-04-21 10:50:54.687,-0.038,-1.992,9.538,0.90
2021-04-21 10:50:55.087,-0.038,-1.992,9.557,0.90
2021-04-21 10:50:56.887,-0.057,-1.992,9.519,2.90
2021-04-21 10:50:57.287,-0.038,-1.972,9.519,1.95
2021-04-21 10:50:57.486,-0.019,-1.992,9.538,0.90
2021-04-21 10:50:57.687,-0.019,-1.992,9.519,0.05
2021-04-21 10:50:59.087,-0.038,-1.972,9.519,0.05
2021-04-21 10:50:59.287,-0.019,-1.992,9.5,1.00
2021-04-21 10:50:59.487,-0.057,-1.972,9.557,1.96
2021-04-21 10:51:00.087,-0.038,-1.992,9.519,1.00
2021-04-21 10:51:00.687,-0.019,-1.972,9.538,2.90
2021-04-21 10:51:00.887,-0.038,-1.992,9.538,1.95
2021-04-21 10:51:01.087,-0.038,-1.972,9.519,0.90
2021-04-21 10:51:01.487,-0.057,-1.972,9.519,0.90
2021-04-21 10:51:02.088,-0.038,-1.992,9.538,0.05
2021-04-21 10:51:02.487,-0.019,-1.972,9.519,1.95
2021-04-21 10:51:03.287,-0.057,-1.972,9.538,1.00
2021-04-21 10:51:03.887,-0.057,-1.992,9.538,2.90
2021-04-21 10:51:04.287,-0.076,-1.972,9.538,0.05
2021-04-21 10:51:04.487,-0.038,-1.992,9.538,0.90
2021-04-21 10:51:04.687,-0.019,-1.992,9.519,0.05
2021-04-21 10:51:05.087,-0.038,-1.972,9.519,0.05
2021-04-21 10:51:05.287,-0.057,-1.972,9.519,0.90
2021-04-21 10:51:05.687,-0.038,-1.992,9.538,0.90
2021-04-21 10:51:05.888,-0.057,-1.972,9.557,1.00
2021-04-21 10:51:06.087,-0.038,-1.972,9.519,1.00
2021-04-21 10:51:06.687,-0.019,-1.992,9.519,0.05
2021-04-21 10:51:06.887,-0.038,-1.972,9.519,0.90
2021-04-21 10:51:07.287,-0.038,-1.972,9.519,2.90
2021-04-21 10:51:09.287,-0.057,-1.992,9.538,1.00
2021-04-21 10:51:09.488,-0.038,-1.972,9.538,1.00
2021-04-21 10:51:10.288,-0.038,-1.972,9.538,0.05
2021-04-21 10:51:11.087,-0.057,-1.992,9.538,1.95
2021-04-21 10:51:11.287,-0.057,-1.972,9.538,0.05
2021-04-21 10:51:11.687,-0.038,-1.992,9.538,0.05
2021-04-21 10:51:11.887,-0.019,-1.992,9.538,0.90
2021-04-21 10:51:12.487,-0.057,-1.972,9.538,1.00
2021-04-21 10:51:14.287,-0.038,-1.992,9.519,1.00
2021-04-21 10:51:14.487,-0.076,-1.972,9.557,1.01
2021-04-21 10:51:15.086,-0.057,-1.992,9.538,1.00
2021-04-21 10:51:16.487,-0.057,-1.992,9.538,1.94
2021-04-21 10:51:17.287,-0.019,-1.972,9.538,2.90
2021-04-21 10:51:17.687,-0.057,-1.972,9.538,0.05
2021-04-21 10:51:18.687,-0.038,-1.992,9.538,0.05
2021-04-21 10:51:18.886,-0.076,-1.972,9.519,1.84
2021-04-21 10:51:19.087,-0.038,-1.992,9.538,0.90
2021-04-21 10:51:19.487,-0.038,-1.972,9.519,0.90
2021-04-21 10:51:20.087,-0.057,-1.972,9.519,0.90
2021-04-21 10:51:20.487,-0.038,-1.992,9.538,0.90
2021-04-21 10:51:20.689,-0.057,-1.972,9.557,1.01
2021-04-21 10:51:20.887,-0.019,-1.972,9.538,2.90
2021-04-21 10:51:21.287,-0.038,-1.972,9.538,1.00
2021-04-21 10:51:21.687,-0.019,-1.992,9.519,1.00
2021-04-21 10:51:21.887,-0.038,-1.972,9.519,0.05
2021-04-21 10:51:22.087,-0.057,-1.992,9.538,1.95
2021-04-21 10:51:22.487,-0.057,-1.972,9.519,0.05
2021-04-21 10:51:22.887,-0.019,-1.992,9.538,0.05
2021-04-21 10:51:23.287,-0.038,-1.972,9.519,0.05
2021-04-21 10:51:23.687,-0.038,-1.992,9.519,1.00
2021-04-21 10:51:25.285,-0.038,-1.992,9.538,0.05
2021-04-21 10:51:26.487,-0.057,-1.972,9.538,0.05
2021-04-21 10:51:26.687,-0.038,-1.992,9.538,1.00
2021-04-21 10:51:27.087,-0.038,-1.992,9.519,1.95
2021-04-21 10:51:28.487,-0.057,-1.972,9.519,0.90
2021-04-21 10:51:29.087,-0.057,-1.992,9.519,2.90
2021-04-21 10:51:29.487,-0.038,-1.972,9.538,2.90
2021-04-21 10:51:29.687,-0.057,-1.972,9.538,0.05
2021-04-21 10:51:31.687,-0.057,-1.992,9.538,1.96
2021-04-21 10:51:32.087,-0.057,-1.992,9.519,2.90
2021-04-21 10:51:33.487,-0.038,-1.992,9.557,0.05
2021-04-21 10:51:35.087,-0.057,-1.972,9.538,1.00
2021-04-21 10:51:35.487,-0.038,-1.992,9.519,1.00
2021-04-21 10:51:35.687,-0.038,-1.972,9.538,2.91
2021-04-21 10:51:36.087,0.0,-1.972,9.538,3.83
2021-04-21 10:51:38.487,-0.019,-1.992,9.538,1.96
2021-04-21 10:51:38.687,-0.057,-1.972,9.557,0.05
2021-04-21 10:51:38.887,-0.038,-1.972,9.538,1.95
2021-04-21 10:51:39.487,-0.038,-1.972,9.538,1.00
2021-04-21 10:51:40.487,-0.076,-1.992,9.538,2.91
2021-04-21 10:51:40.688,-0.057,-1.972,9.557,2.90
2021-04-21 10:51:40.888,-0.038,-1.972,9.538,1.00
2021-04-21 10:51:42.086,-0.057,-1.992,9.538,1.94
2021-04-21 10:51:42.688,-0.038,-1.972,9.557,2.91
2021-04-21 10:51:42.887,-0.038,-1.972,9.538,1.94
2021-04-21 10:51:44.288,-0.038,-1.992,9.538,0.05
2021-04-21 10:51:44.687,-0.057,-1.972,9.557,1.00
2021-04-21 10:51:44.887,-0.038,-1.953,9.519,0.00
2021-04-21 10:51:45.087,-0.057,-1.992,9.519,2.91
2021-04-21 10:51:46.687,-0.019,-1.992,9.519,1.00
2021-04-21 10:51:47.087,-0.019,-1.992,9.538,0.05
2021-04-21 10:51:48.687,-0.057,-1.992,9.557,1.00
2021-04-21 10:51:49.887,-0.019,-1.992,9.519,0.05
2021-04-21 10:51:51.287,-0.057,-1.992,9.538,3.85
2021-04-21 10:51:52.487,-0.019,-1.972,9.538,2.90
2021-04-21 10:51:53.087,-0.038,-1.972,9.538,2.90
2021-04-21 10:51:53.687,-0.019,-1.992,9.519,0.05
2021-04-21 10:51:54.086,-0.019,-1.972,9.538,2.89
2021-04-21 10:51:54.687,-0.038,-1.992,9.538,1.95
2021-04-21 10:51:54.887,-0.038,-1.992,9.519,1.00
2021-04-21 10:51:55.687,-0.057,-1.972,9.538,1.00
2021-04-21 10:51:55.887,-0.019,-1.992,9.519,0.05
2021-04-21 10:51:56.087,-0.038,-1.972,9.538,1.00
2021-04-21 10:51:56.287,-0.038,-1.992,9.519,1.95
2021-04-21 10:51:56.687,-0.019,-1.992,9.519,1.00
2021-04-21 10:51:58.087,-0.038,-1.972,9.538,1.01
2021-04-21 10:51:58.687,-0.057,-1.953,9.538,0.00
2021-04-21 10:51:58.887,-0.038,-1.972,9.557,1.94
2021-04-21 10:51:59.287,-0.038,-1.992,9.538,0.90
2021-04-21 10:51:59.687,-0.057,-1.992,9.538,2.91
2021-04-21 10:52:01.287,-0.019,-1.972,9.519,1.00
2021-04-21 10:52:02.088,-0.038,-1.992,9.519,1.96
2021-04-21 10:52:02.287,-0.057,-1.972,9.538,1.00
2021-04-21 10:52:02.487,-0.057,-1.992,9.538,1.95
2021-04-21 10:52:02.887,-0.038,-1.992,9.538,0.05
2021-04-21 10:52:07.087,-0.057,-1.992,9.538,1.00
2021-04-21 10:52:08.087,-0.038,-1.972,9.538,1.96
2021-04-21 10:52:08.287,-0.057,-1.992,9.538,1.95
2021-04-21 10:52:08.487,-0.038,-1.972,9.538,1.95
2021-04-21 10:52:08.687,-0.019,-1.972,9.557,1.94
2021-04-21 10:52:09.088,-0.038,-1.992,9.5,4.82
2021-04-21 10:52:09.287,-0.038,-1.972,9.538,1.95
2021-04-21 10:52:12.287,-0.038,-1.992,9.5,1.96
2021-04-21 10:52:12.687,-0.019,-1.972,9.519,2.89
2021-04-21 10:52:12.887,-0.038,-1.992,9.538,1.01
2021-04-21 10:52:13.087,-0.057,-1.972,9.538,0.90
2021-04-21 10:52:14.087,-0.019,-1.992,9.519,0.05
2021-04-21 10:52:14.687,-0.057,-1.992,9.519,2.89
2021-04-21 10:52:15.487,-0.057,-1.992,9.519,1.95
2021-04-21 10:52:16.087,-0.019,-1.972,9.538,1.95
2021-04-21 10:52:16.487,-0.038,-1.992,9.519,1.94
2021-04-21 10:52:16.887,-0.038,-1.972,9.557,2.90
2021-04-21 10:52:17.887,-0.038,-1.992,9.538,1.95
2021-04-21 10:52:18.887,-0.038,-1.972,9.538,1.94
2021-04-21 10:52:19.287,-0.057,-1.992,9.557,0.90
2021-04-21 10:52:19.688,-0.019,-1.992,9.538,0.90
2021-04-21 10:52:23.688,-0.057,-1.992,9.519,3.85
2021-04-21 10:52:24.887,-0.038,-1.992,9.538,0.05
2021-04-21 10:52:26.687,-0.038,-1.992,9.538,1.00
2021-04-21 10:52:28.887,-0.019,-1.992,9.519,1.00
2021-04-21 10:52:29.287,-0.057,-1.992,9.557,1.00
2021-04-21 10:52:30.287,-0.038,-1.972,9.519,0.90
2021-04-21 10:52:31.087,-0.019,-1.992,9.538,0.90
2021-04-21 10:52:31.287,-0.057,-1.992,9.538,1.95
2021-04-21 10:52:32.687,-0.057,-1.992,9.538,1.96
2021-04-21 10:52:33.887,-0.038,-1.992,9.538,1.00
2021-04-21 10:52:34.487,-0.019,-1.972,9.538,2.93
2021-04-21 10:52:35.487,-0.057,-1.992,9.538,0.35
2021-04-21 10:52:37.128,-0.019,-1.992,9.538,9.99
2021-04-21 10:52:37.140,-0.038,-1.972,9.538,0.07
2021-04-21 10:52:37.287,-0.057,-1.992,9.538,1.93
2021-04-21 10:52:37.889,-0.019,-1.972,9.519,1.96
2021-04-21 10:52:38.087,-0.019,-1.992,9.538,0.05
2021-04-21 10:52:38.487,-0.038,-1.972,9.538,0.05
2021-04-21 10:52:39.086,-0.019,-1.972,9.538,1.00
2021-04-21 10:52:39.687,-0.019,-1.992,9.538,0.05
2021-04-21 10:52:40.087,-0.019,-1.972,9.538,2.90
2021-04-21 10:52:40.487,-0.057,-1.972,9.557,1.95
2021-04-21 10:52:41.087,-0.038,-1.992,9.557,0.05
2021-04-21 10:52:41.286,-0.057,-1.972,9.538,0.90
2021-04-21 10:52:41.487,-0.038,-1.992,9.538,0.05
2021-04-21 10:52:41.687,-0.019,-1.972,9.5,0.05
2021-04-21 10:52:42.287,-0.038,-1.992,9.538,0.05
2021-04-21 10:52:42.487,-0.019,-1.972,9.519,1.00
2021-04-21 10:52:42.687,-0.057,-1.992,9.538,1.95
2021-04-21 10:52:42.887,-0.038,-1.992,9.519,1.00
2021-04-21 10:52:46.087,-0.019,-1.972,9.519,1.96
2021-04-21 10:52:46.287,-0.038,-1.992,9.538,1.00
2021-04-21 10:52:46.487,-0.057,-1.972,9.538,0.90
2021-04-21 10:52:46.887,-0.038,-1.992,9.519,1.00
2021-04-21 10:52:47.085,-0.019,-1.972,9.519,1.95
2021-04-21 10:52:47.687,-0.038,-1.972,9.538,1.00
2021-04-21 10:52:48.487,-0.038,-1.992,9.538,0.05
2021-04-21 10:52:49.087,-0.057,-1.992,9.538,1.96
2021-04-21 10:52:50.687,-0.019,-1.972,9.519,1.95
2021-04-21 10:52:51.287,-0.038,-2.011,9.538,1.95
2021-04-21 10:52:51.487,-0.019,-1.992,9.519,0.95
2021-04-21 10:52:51.687,-0.038,-1.992,9.557,0.90
2021-04-21 10:52:52.487,-0.057,-1.972,9.538,0.90
2021-04-21 10:52:52.687,-0.019,-1.992,9.538,0.90
2021-04-21 10:52:53.288,-0.038,-1.972,9.538,1.00
2021-04-21 10:52:53.886,-0.019,-1.992,9.538,0.90
2021-04-21 10:52:54.287,-0.038,-1.972,9.538,0.05
2021-04-21 10:52:54.887,-0.019,-1.992,9.519,1.00
2021-04-21 10:52:55.087,-0.057,-1.992,9.538,1.00
2021-04-21 10:52:55.687,-0.019,-2.011,9.538,0.00
2021-04-21 10:52:57.087,-0.038,-1.972,9.519,0.05
2021-04-21 10:52:57.287,-0.057,-1.992,9.538,1.00
2021-04-21 10:52:57.487,-0.038,-1.972,9.538,1.96
2021-04-21 10:52:58.087,-0.038,-1.972,9.538,0.05
2021-04-21 10:52:59.287,-0.038,-1.992,9.5,3.85
2021-04-21 10:53:00.887,-0.057,-1.992,9.538,1.96
2021-04-21 10:53:01.487,-0.038,-1.972,9.538,1.95
2021-04-21 10:53:01.687,-0.038,-1.972,9.519,0.90
2021-04-21 10:53:03.087,-0.057,-1.992,9.557,1.01
2021-04-21 10:53:03.687,-0.019,-1.972,9.538,2.90
2021-04-21 10:53:04.087,-0.019,-1.992,9.538,0.90
2021-04-21 10:53:04.487,-0.038,-1.992,9.538,1.00
2021-04-21 10:53:04.887,-0.038,-1.992,9.557,0.05
2021-04-21 10:53:05.486,-0.019,-1.972,9.519,1.95
2021-04-21 10:53:06.087,-0.038,-1.972,9.519,0.05
2021-04-21 10:53:08.287,-0.057,-1.972,9.538,1.01
2021-04-21 10:53:08.687,-0.038,-1.992,9.538,0.05
2021-04-21 10:53:08.885,-0.038,-1.972,9.538,1.95
2021-04-21 10:53:09.287,-0.038,-1.992,9.519,2.90
2021-04-21 10:53:09.687,-0.019,-1.972,9.538,1.00
2021-04-21 10:53:10.487,-0.038,-1.992,9.519,2.90
2021-04-21 10:53:10.687,-0.019,-1.992,9.538,0.90
2021-04-21 10:53:13.887,-0.038,-1.972,9.538,0.05
2021-04-21 10:53:14.087,-0.019,-1.972,9.519,2.90
2021-04-21 10:53:14.887,-0.038,-1.992,9.519,1.95
2021-04-21 10:53:15.086,-0.019,-1.972,9.519,1.94
2021-04-21 10:53:15.687,-0.057,-1.972,9.538,0.90
2021-04-21 10:53:16.487,-0.019,-1.992,9.538,0.90
2021-04-21 10:53:16.686,-0.038,-1.972,9.538,1.00
2021-04-21 10:53:17.487,-0.057,-1.992,9.557,1.00
2021-04-21 10:53:17.687,-0.038,-1.972,9.557,1.96
2021-04-21 10:53:17.887,-0.057,-1.972,9.538,0.05
2021-04-21 10:53:18.287,-0.038,-1.992,9.538,2.90
2021-04-21 10:53:18.687,-0.019,-1.972,9.519,1.01
2021-04-21 10:53:18.887,-0.038,-1.992,9.538,1.00
2021-04-21 10:53:19.087,-0.038,-1.972,9.538,1.94
2021-04-21 10:53:20.087,-0.019,-1.992,9.519,0.90
2021-04-21 10:53:22.487,-0.038,-1.972,9.519,0.05
2021-04-21 10:53:22.687,-0.019,-1.992,9.538,0.90
2021-04-21 10:53:22.885,-0.057,-1.972,9.538,0.90
2021-04-21 10:53:23.287,-0.019,-1.992,9.519,1.00
2021-04-21 10:53:24.487,-0.038,-1.972,9.538,0.05
2021-04-21 10:53:24.887,-0.057,-1.992,9.538,1.95
2021-04-21 10:53:25.287,-0.038,-1.972,9.538,1.95
2021-04-21 10:53:25.487,-0.057,-1.972,9.538,0.90
2021-04-21 10:53:25.887,-0.019,-1.992,9.519,0.05
