TimeStamp,X-Axis,Y-Axis,Z-Axis,Velocity
2021-04-21 10:53:26.087,-0.019,-1.992,9.538,0.05
2021-04-21 10:53:30.287,-0.019,-1.972,9.519,1.00
2021-04-21 10:53:31.687,-0.038,-1.992,9.519,1.95
2021-04-21 10:53:31.887,-0.038,-1.992,9.538,1.95
2021-04-21 10:53:34.287,-0.038,-1.972,9.557,2.90
2021-04-21 10:53:34.687,-0.038,-1.972,9.519,0.05
2021-04-21 10:53:35.687,-0.057,-1.992,9.519,1.95
2021-04-21 10:53:36.087,-0.038,-1.972,9.538,2.90
2021-04-21 10:53:36.287,-0.019,-1.992,9.5,1.95
2021-04-21 10:53:37.287,-0.057,-1.972,9.538,0.05
2021-04-21 10:53:37.687,-0.038,-1.972,9.519,1.00
2021-04-21 10:53:38.887,-0.019,-1.992,9.519,0.05
2021-04-21 10:53:39.085,-0.019,-1.992,9.519,1.00
2021-04-21 10:53:41.087,-0.057,-1.972,9.538,0.05
2021-04-21 10:53:41.687,-0.019,-1.992,9.519,0.93
2021-04-21 10:53:42.302,-0.057,-1.972,9.538,1.91
2021-04-21 10:53:44.087,-0.038,-1.992,9.538,0.05
2021-04-21 10:53:44.287,-0.019,-1.972,9.519,0.05
2021-04-21 10:53:44.687,-0.038,-1.992,9.519,1.94
2021-04-21 10:53:44.887,-0.038,-1.992,9.538,1.95
2021-04-21 10:53:46.087,-0.019,-1.972,9.538,1.96
2021-04-21 10:53:48.087,-0.057,-1.972,9.519,0.05
2021-04-21 10:53:48.887,-0.038,-1.972,9.519,1.01
2021-04-21 10:53:49.287,-0.038,-1.992,9.519,3.85
2021-04-21 10:53:50.087,-0.019,-1.972,9.519,1.96
2021-04-21 10:53:50.287,-0.057,-1.972,9.538,0.05
2021-04-21 10:53:51.487,-0.038,-1.972,9.538,1.94
2021-04-21 10:53:53.287,-0.038,-1.972,9.538,0.05
2021-04-21 10:53:53.887,-0.019,-1.972,9.519,1.95
2021-04-21 10:53:54.287,-0.038,-1.992,9.519,1.01
2021-04-21 10:53:55.287,-0.057,-1.972,9.538,0.90
2021-04-21 10:53:56.687,-0.038,-1.992,9.557,0.90
2021-04-21 10:53:56.887,-0.019,-1.972,9.538,1.00
2021-04-21 10:53:57.089,-0.038,-1.992,9.519,1.95
2021-04-21 10:53:57.687,-0.057,-1.992,9.538,1.96
2021-04-21 10:53:58.287,0.019,-1.972,9.5,1.00
2021-04-21 10:54:00.087,-0.019,-1.992,9.538,1.85
2021-04-21 10:54:00.487,0.478,-2.126,9.73,27.75
2021-04-21 10:54:00.687,3.371,-1.264,9.079,155.20
2021-04-21 10:54:00.886,4.846,-0.747,8.734,82.35
2021-04-21 10:54:01.087,6.052,-0.842,8.044,20.95
2021-04-21 10:54:01.287,7.546,-0.651,5.995,18.20
2021-04-21 10:54:01.487,8.351,-0.632,5.133,1.91
2021-04-21 10:54:01.687,7.604,-0.383,5.822,9.55
2021-04-21 10:54:01.887,6.071,-0.861,7.297,26.80
2021-04-21 10:54:02.087,2.011,-1.838,9.634,135.00
2021-04-21 10:54:02.287,-0.038,-1.953,9.557,112.05
2021-04-21 10:54:02.487,-4.099,-1.13,8.753,36.45
2021-04-21 10:54:03.595,-4.443,-1.398,8.83,668.75
2021-04-21 10:54:03.602,-4.577,-1.628,8.542,931.43
2021-04-21 10:54:03.610,-4.194,-0.727,8.753,1868.75
2021-04-21 10:54:03.618,-3.773,-1.704,7.738,981.88
2021-04-21 10:54:03.633,-7.853,0.708,6.11,646.27
2021-04-21 10:54:03.686,-8.6,0.459,4.405,134.38
2021-04-21 10:54:03.887,-9.423,0.766,2.221,134.33
2021-04-21 10:54:04.087,-9.596,0.727,1.053,69.35
2021-04-21 10:54:04.287,-9.519,0.747,1.589,31.65
2021-04-21 10:54:04.487,-8.964,0.593,3.466,113.90
2021-04-21 10:54:04.687,-8.638,0.555,4.213,52.01
2021-04-21 10:54:04.885,-6.454,0.766,6.397,227.81
2021-04-21 10:54:05.087,-6.857,-0.268,7.029,40.25
2021-04-21 10:54:05.287,-4.405,-1.302,8.504,144.65
2021-04-21 10:54:05.487,-1.723,-1.283,9.5,184.85
2021-04-21 10:54:05.687,2.106,-1.838,9.174,147.40
2021-04-21 10:54:05.887,4.156,-1.436,8.447,86.25
2021-04-21 10:54:06.087,6.512,-0.555,7.202,99.60
2021-04-21 10:54:06.287,8.485,-0.057,5.956,61.25
2021-04-21 10:54:06.487,9.059,1.053,2.853,70.95
2021-04-21 10:54:06.687,7.68,0.038,5.899,32.60
2021-04-21 10:54:06.887,3.256,-2.183,8.447,204.85
2021-04-21 10:54:07.086,-1.091,-2.106,12.68,1.85
2021-04-21 10:54:07.287,-0.057,-1.953,9.538,94.44
2021-04-21 10:54:07.494,-0.076,-1.972,9.538,1.97
2021-04-21 10:54:07.687,-0.038,-1.972,9.538,0.95
2021-04-21 10:54:08.487,-0.038,-1.953,9.519,0.95
2021-04-21 10:54:08.887,-0.057,-1.972,9.519,1.91
2021-04-21 10:54:09.087,-0.076,-1.953,9.538,0.95
2021-04-21 10:54:09.487,-0.057,-1.972,9.538,0.00
2021-04-21 10:54:09.687,-0.076,-1.953,9.538,0.95
2021-04-21 10:54:10.087,-0.038,-1.953,9.538,2.85
2021-04-21 10:54:10.487,-0.057,-1.972,9.538,1.90
2021-04-21 10:54:10.686,-0.057,-1.953,9.538,0.95
2021-04-21 10:54:11.487,-0.057,-1.992,9.538,2.91
2021-04-21 10:54:12.687,-0.076,-1.972,9.519,0.90
2021-04-21 10:54:12.887,-0.038,-1.972,9.519,0.00
2021-04-21 10:54:14.287,-0.057,-1.953,9.538,0.95
2021-04-21 10:54:17.087,-0.038,-1.972,9.557,0.00
2021-04-21 10:54:17.486,0.0,-1.972,9.519,1.95
2021-04-21 10:54:18.487,0.0,-1.992,9.538,0.05
2021-04-21 10:54:19.687,0.0,-1.992,9.538,0.90
2021-04-21 10:54:21.287,-0.019,-1.972,9.519,0.90
2021-04-21 10:54:21.487,0.0,-1.972,9.519,1.94
2021-04-21 10:54:21.887,-0.038,-1.992,9.538,1.95
2021-04-21 10:54:22.687,-0.019,-1.972,9.538,1.95
2021-04-21 10:54:22.887,-0.019,-1.972,9.538,0.05
2021-04-21 10:54:23.687,-0.019,-1.992,9.538,1.01
2021-04-21 10:54:24.087,-0.038,-1.972,9.557,1.00
2021-04-21 10:54:24.487,-0.019,-1.972,9.538,1.95
2021-04-21 10:54:24.887,-0.038,-1.972,9.538,0.05
2021-04-21 10:54:26.087,-0.038,-1.992,9.557,1.00
2021-04-21 10:54:26.488,0.0,-1.992,9.538,0.90
2021-04-21 10:54:27.087,-0.019,-1.992,9.538,0.05
2021-04-21 10:54:28.487,0.0,-1.992,9.557,1.86
2021-04-21 10:54:29.487,-0.019,-1.992,9.538,1.95
2021-04-21 10:54:29.887,0.019,-1.992,9.519,1.01
2021-04-21 10:54:31.087,-0.019,-1.972,9.538,2.89
2021-04-21 10:54:31.687,0.0,-1.972,9.519,1.00
2021-04-21 10:54:32.887,-0.019,-1.992,9.538,1.00
2021-04-21 10:54:33.087,0.0,-1.992,9.557,0.90
2021-04-21 10:54:34.087,-0.019,-1.972,9.538,0.90
2021-04-21 10:54:34.287,0.0,-1.992,9.519,0.90
2021-04-21 10:54:34.887,-0.019,-1.972,9.519,0.90
2021-04-21 10:54:35.288,0.0,-1.992,9.538,0.05
2021-04-21 10:54:36.287,0.0,-1.992,9.519,1.95
2021-04-21 10:54:37.888,-0.019,-1.972,9.519,0.90
2021-04-21 10:54:38.887,0.0,-1.972,9.538,1.96
2021-04-21 10:54:39.887,0.019,-1.992,9.519,1.00
2021-04-21 10:54:40.087,-0.019,-1.972,9.538,0.05
2021-04-21 10:54:40.287,-0.019,-1.992,9.519,1.00
2021-04-21 10:54:41.687,0.0,-1.972,9.538,1.94
2021-04-21 10:54:43.487,0.0,-1.972,9.519,1.00
2021-04-21 10:54:45.687,-0.019,-1.992,9.519,2.90
2021-04-21 10:54:46.087,-0.038,-1.992,9.557,1.00
2021-04-21 10:54:46.487,-0.019,-1.972,9.538,1.00
2021-04-21 10:54:47.087,0.0,-1.992,9.519,0.98
2021-04-21 10:54:47.291,-0.019,-1.972,9.538,0.05
2021-04-21 10:54:48.087,-0.019,-1.992,9.538,1.00
2021-04-21 10:54:48.687,-0.019,-1.992,9.538,1.00
2021-04-21 10:54:49.687,0.0,-1.972,9.538,1.95
2021-04-21 10:54:50.287,-0.019,-1.953,9.538,0.00
2021-04-21 10:54:50.487,-0.019,-1.992,9.538,1.00
2021-04-21 10:54:51.088,0.0,-1.992,9.538,0.90
2021-04-21 10:54:51.487,-0.019,-1.972,9.557,1.00
2021-04-21 10:54:51.687,-0.019,-1.972,9.557,1.96
2021-04-21 10:54:52.487,-0.019,-1.972,9.557,1.00
2021-04-21 10:54:53.687,-0.038,-1.972,9.538,0.90
2021-04-21 10:54:54.087,0.0,-1.992,9.519,1.88
2021-04-21 10:54:54.494,0.0,-1.992,9.538,1.00
2021-04-21 10:54:55.087,-0.019,-1.972,9.538,0.05
2021-04-21 10:54:55.287,0.0,-1.992,9.519,1.01
2021-04-21 10:54:56.487,0.0,-1.992,9.5,1.00
2021-04-21 10:54:58.487,-0.038,-1.972,9.538,0.05
2021-04-21 10:54:59.887,-0.019,-1.972,9.519,0.90
2021-04-21 10:55:00.687,-0.019,-1.972,9.538,1.00
2021-04-21 10:55:01.487,0.0,-1.992,9.538,0.05
2021-04-21 10:55:01.687,-0.019,-1.972,9.538,0.05
2021-04-21 10:55:01.887,0.0,-1.992,9.538,0.90
2021-04-21 10:55:02.486,-0.038,-1.992,9.538,2.90
2021-04-21 10:55:03.487,-0.019,-1.972,9.538,1.95
2021-04-21 10:55:03.687,0.0,-1.992,9.538,1.00
2021-04-21 10:55:04.087,-0.038,-1.972,9.557,0.05
2021-04-21 10:55:05.287,0.019,-1.992,9.519,0.05
2021-04-21 10:55:05.487,0.0,-1.972,9.538,1.00
2021-04-21 10:55:07.287,-0.038,-1.992,9.538,2.90
2021-04-21 10:55:09.087,0.019,-1.972,9.519,1.95
2021-04-21 10:55:10.087,0.0,-1.992,9.519,1.95
2021-04-21 10:55:11.087,-0.019,-1.972,9.538,1.00
2021-04-21 10:55:11.287,-0.019,-1.972,9.519,0.82
2021-04-21 10:55:11.907,0.0,-1.992,9.557,1.85
2021-04-21 10:55:13.887,-0.019,-1.972,9.519,1.85
2021-04-21 10:55:14.087,0.019,-1.992,9.519,0.05
2021-04-21 10:55:15.287,0.0,-1.972,9.557,1.95
2021-04-21 10:55:16.687,-0.019,-1.992,9.538,1.95
2021-04-21 10:55:19.087,0.0,-1.992,9.538,1.00
2021-04-21 10:55:20.287,-0.019,-1.972,9.519,0.90
2021-04-21 10:55:20.687,0.0,-1.992,9.519,0.05
2021-04-21 10:55:20.887,0.0,-1.992,9.519,0.05
2021-04-21 10:55:22.287,-0.019,-1.972,9.538,0.05
2021-04-21 10:55:24.688,-0.038,-1.953,9.538,0.00
2021-04-21 10:55:24.886,-0.019,-1.972,9.519,0.95
2021-04-21 10:55:25.087,0.0,-1.992,9.519,1.01
2021-04-21 10:55:25.887,-0.019,-1.972,9.538,0.05
2021-04-21 10:55:26.487,0.0,-1.992,9.519,1.00
2021-04-21 10:55:27.687,0.019,-1.972,9.519,0.05
2021-04-21 10:55:29.688,-0.019,-1.992,9.538,1.00
2021-04-21 10:55:30.087,0.0,-1.992,9.538,0.05
2021-04-21 10:55:30.886,-0.019,-1.972,9.577,1.99
2021-04-21 10:55:31.088,0.0,-1.992,9.557,1.06
2021-04-21 10:55:31.287,0.0,-1.992,9.538,0.90
2021-04-21 10:55:31.887,-0.019,-1.992,9.538,1.95
2021-04-21 10:55:32.887,0.0,-1.992,9.519,1.95
2021-04-21 10:55:35.087,-0.019,-1.972,9.538,1.00
2021-04-21 10:55:35.287,-0.038,-1.972,9.557,1.00
2021-04-21 10:55:36.087,0.019,-1.992,9.519,0.05
2021-04-21 10:55:37.088,0.0,-1.972,9.519,0.05
2021-04-21 10:55:38.687,0.0,-1.992,9.538,0.90
2021-04-21 10:55:40.487,-0.019,-1.992,9.538,1.95
2021-04-21 10:55:43.287,0.0,-1.972,9.538,1.00
2021-04-21 10:55:43.887,-0.019,-1.992,9.538,1.94
2021-04-21 10:55:44.087,0.0,-1.972,9.519,1.01
2021-04-21 10:55:44.287,-0.019,-1.992,9.538,2.90
2021-04-21 10:55:44.887,0.019,-1.992,9.538,1.00
2021-04-21 10:55:45.887,0.0,-1.972,9.538,1.00
2021-04-21 10:55:47.887,0.019,-1.992,9.538,0.05
2021-04-21 10:55:48.087,0.0,-1.972,9.557,1.00
2021-04-21 10:55:48.287,-0.019,-1.992,9.538,2.90
2021-04-21 10:55:48.487,0.0,-1.972,9.538,1.95
2021-04-21 10:55:48.687,-0.019,-1.972,9.538,1.00
2021-04-21 10:55:49.887,-0.019,-1.972,9.538,1.00
2021-04-21 10:55:50.687,0.0,-1.972,9.538,1.00
2021-04-21 10:55:51.487,0.019,-1.992,9.519,0.05
2021-04-21 10:55:53.687,0.0,-1.972,9.538,2.89
2021-04-21 10:55:54.087,0.0,-1.992,9.538,0.05
2021-04-21 10:55:54.505,-0.019,-1.972,9.538,0.06
2021-04-21 10:55:54.687,0.0,-1.992,9.519,1.00
2021-04-21 10:55:54.887,-0.019,-1.992,9.519,2.90
2021-04-21 10:55:55.287,-0.019,-1.972,9.538,1.01
2021-04-21 10:55:57.286,-0.019,-1.992,9.538,1.96
2021-04-21 10:55:57.687,-0.038,-1.992,9.538,1.96
2021-04-21 10:55:58.087,-0.019,-1.972,9.557,0.00
2021-04-21 10:55:58.487,0.0,-1.992,9.538,1.00
2021-04-21 10:55:58.687,0.0,-1.992,9.538,0.05
2021-04-21 10:56:00.887,-0.038,-1.972,9.557,1.00
2021-04-21 10:56:01.687,-0.019,-1.972,9.538,0.05
2021-04-21 10:56:03.286,-0.019,-1.972,9.538,1.01
2021-04-21 10:56:04.887,-0.019,-1.972,9.538,0.05
2021-04-21 10:56:06.487,0.019,-1.972,9.538,1.94
2021-04-21 10:56:08.487,-0.019,-1.992,9.538,2.91
2021-04-21 10:56:09.087,0.0,-1.992,9.538,0.90
2021-04-21 10:56:09.887,-0.019,-1.992,9.538,0.85
2021-04-21 10:56:12.121,-0.019,-1.972,9.557,390.00
2021-04-21 10:56:14.888,-0.019,-1.992,9.557,1.01
2021-04-21 10:56:16.087,-0.019,-1.972,9.538,0.90
2021-04-21 10:56:16.487,0.0,-1.992,9.557,0.90
2021-04-21 10:56:16.885,-0.019,-1.972,9.557,0.05
2021-04-21 10:56:17.085,0.0,-1.992,9.538,1.95
2021-04-21 10:56:18.087,-0.038,-1.972,9.538,0.90
2021-04-21 10:56:18.487,-0.019,-1.992,9.557,0.90
2021-04-21 10:56:18.687,0.0,-1.972,9.538,1.95
2021-04-21 10:56:19.087,0.0,-1.992,9.538,0.90
2021-04-21 10:56:20.087,0.0,-1.972,9.538,0.05
2021-04-21 10:56:21.887,0.0,-1.992,9.538,0.05
2021-04-21 10:56:23.687,-0.019,-1.972,9.557,1.01
2021-04-21 10:56:23.887,0.0,-1.992,9.519,2.95
2021-04-21 10:56:24.687,-0.019,-1.972,9.538,0.05
2021-04-21 10:56:25.487,-0.019,-1.992,9.519,3.85
2021-04-21 10:56:27.487,-0.019,-1.972,9.538,0.05
2021-04-21 10:56:29.287,0.0,-1.992,9.519,0.05
2021-04-21 10:56:30.287,-0.019,-1.972,9.557,1.95
2021-04-21 10:56:31.087,0.0,-1.972,9.538,1.01
2021-04-21 10:56:31.887,0.019,-1.992,9.538,0.90
2021-04-21 10:56:32.287,0.0,-1.972,9.538,0.05
2021-04-21 10:56:32.487,-0.019,-1.972,9.538,0.05
2021-04-21 10:56:32.888,0.019,-1.972,9.557,2.89
2021-04-21 10:56:35.687,0.0,-1.953,9.538,0.95
2021-04-21 10:56:35.887,0.019,-1.972,9.538,2.90
2021-04-21 10:56:36.286,0.0,-1.992,9.538,1.93
2021-04-21 10:56:36.489,0.0,-1.953,9.538,2.90
2021-04-21 10:56:37.287,-0.019,-1.992,9.538,2.90
2021-04-21 10:56:37.487,0.019,-1.992,9.538,0.90
2021-04-21 10:56:38.687,0.0,-1.992,9.538,0.05
2021-04-21 10:56:39.687,-0.038,-1.972,9.538,0.05
2021-04-21 10:56:40.687,0.0,-1.992,9.538,0.05
2021-04-21 10:56:41.287,-0.019,-1.992,9.538,1.01
2021-04-21 10:56:42.887,-0.019,-1.972,9.557,1.94
2021-04-21 10:56:44.487,-0.038,-1.972,9.538,2.86
2021-04-21 10:56:44.887,0.038,-1.972,9.557,4.80
2021-04-21 10:56:45.887,0.0,-1.953,9.538,1.90
2021-04-21 10:56:46.087,-0.019,-1.992,9.538,2.89
2021-04-21 10:56:46.287,0.0,-2.011,9.538,0.00
2021-04-21 10:56:46.487,-0.019,-1.992,9.538,0.00
2021-04-21 10:56:46.687,-0.019,-1.972,9.519,0.90
2021-04-21 10:56:47.687,0.0,-1.992,9.519,0.05
2021-04-21 10:56:47.887,-0.019,-1.972,9.577,2.00
2021-04-21 10:56:48.487,-0.019,-2.011,9.519,4.78
2021-04-21 10:56:49.287,0.0,-1.992,9.538,2.86
2021-04-21 10:56:49.887,-0.057,-2.03,9.538,4.75
2021-04-21 10:56:50.087,0.0,-1.972,9.557,2.49
2021-04-21 10:56:50.624,0.019,-1.934,9.577,96.25
2021-04-21 10:56:50.632,0.0,-1.972,9.538,3.80
2021-04-21 10:56:50.887,0.019,-1.992,9.5,0.95
2021-04-21 10:56:51.487,0.0,-1.972,9.538,1.95
2021-04-21 10:56:51.687,-0.019,-1.992,9.538,1.95
2021-04-21 10:56:53.687,0.0,-1.992,9.538,0.05
2021-04-21 10:56:54.688,-0.019,-1.972,9.519,0.90
2021-04-21 10:56:57.087,0.0,-1.992,9.538,0.90
2021-04-21 10:56:57.285,0.0,-1.992,9.557,0.90
2021-04-21 10:56:58.086,0.0,-1.992,9.519,1.00
2021-04-21 10:56:58.687,0.019,-1.972,9.538,2.89
2021-04-21 10:57:00.487,0.0,-1.953,9.538,0.95
2021-04-21 10:57:01.087,-0.038,-1.992,9.538,1.00
2021-04-21 10:57:01.687,-0.019,-1.972,9.538,1.95
2021-04-21 10:57:01.887,0.0,-1.992,9.519,1.00
2021-04-21 10:57:02.287,-0.019,-1.972,9.538,1.00
2021-04-21 10:57:02.487,0.0,-1.992,9.538,0.05
2021-04-21 10:57:02.687,-0.019,-2.03,9.538,0.00
2021-04-21 10:57:06.487,0.019,-1.953,9.538,5.75
2021-04-21 10:57:06.687,-0.019,-1.972,9.538,2.85
2021-04-21 10:57:07.087,-0.038,-1.972,9.557,1.00
2021-04-21 10:57:07.487,-0.019,-1.972,9.538,0.05
2021-04-21 10:57:08.487,0.0,-1.992,9.538,0.05
2021-04-21 10:57:08.687,-0.019,-1.992,9.557,1.00
2021-04-21 10:57:09.087,0.0,-1.992,9.519,1.95
2021-04-21 10:57:09.887,0.0,-1.992,9.538,0.05
2021-04-21 10:57:11.287,-0.019,-1.953,9.538,1.01
2021-04-21 10:57:11.487,0.019,-1.972,9.557,1.90
2021-04-21 10:57:11.687,-0.019,-2.011,9.538,4.78
2021-04-21 10:57:11.887,0.0,-1.953,9.557,3.83
2021-04-21 10:57:12.687,-0.019,-1.972,9.538,2.86
2021-04-21 10:57:12.887,0.038,-1.972,9.519,2.90
2021-04-21 10:57:13.487,0.019,-2.011,9.538,1.89
2021-04-21 10:57:13.692,0.0,-1.992,9.538,0.00
2021-04-21 10:57:13.887,-0.019,-2.03,9.538,2.86
2021-04-21 10:57:14.087,0.0,-1.972,9.538,5.75
2021-04-21 10:57:14.487,-0.019,-1.953,9.557,0.95
2021-04-21 10:57:14.687,0.0,-1.972,9.538,1.90
2021-04-21 10:57:15.087,-0.019,-1.992,9.519,2.90
2021-04-21 10:57:15.287,-0.019,-1.972,9.519,0.05
2021-04-21 10:57:15.687,0.0,-1.992,9.538,0.90
2021-04-21 10:57:15.887,0.0,-1.972,9.538,1.00
2021-04-21 10:57:16.887,-0.019,-1.992,9.538,1.95
2021-04-21 10:57:17.887,-0.019,-1.992,9.538,1.00
2021-04-21 10:57:19.887,-0.038,-1.992,9.557,1.94
2021-04-21 10:57:20.487,-0.019,-1.972,9.557,1.96
2021-04-21 10:57:20.687,0.0,-1.992,9.519,1.95
2021-04-21 10:57:20.887,-0.019,-1.972,9.519,0.05
2021-04-21 10:57:21.087,-0.019,-1.992,9.538,1.00
2021-04-21 10:57:21.687,-0.038,-1.972,9.538,0.05
2021-04-21 10:57:21.887,0.0,-1.953,9.538,1.90
2021-04-21 10:57:22.287,-0.019,-1.992,9.538,1.96
2021-04-21 10:57:23.287,0.0,-1.972,9.538,1.00
2021-04-21 10:57:24.287,-0.019,-1.992,9.538,1.00
2021-04-21 10:57:25.487,0.0,-1.972,9.538,1.96
2021-04-21 10:57:26.887,0.0,-1.992,9.557,1.85
2021-04-21 10:57:27.287,-0.019,-1.992,9.538,1.94
2021-04-21 10:57:27.687,-0.019,-1.972,9.538,1.00
2021-04-21 10:57:28.087,0.0,-1.992,9.519,1.00
2021-04-21 10:57:28.287,0.0,-1.972,9.538,1.95
2021-04-21 10:57:30.286,-0.019,-1.992,9.538,1.00
2021-04-21 10:57:30.887,-0.019,-1.972,9.538,1.01
2021-04-21 10:57:32.687,0.019,-1.953,9.538,1.90
2021-04-21 10:57:33.487,0.0,-1.972,9.519,2.85
2021-04-21 10:57:33.687,-0.019,-1.992,9.538,1.00
2021-04-21 10:57:33.887,0.0,-1.972,9.519,1.00
2021-04-21 10:57:34.085,-0.019,-1.972,9.519,0.90
2021-04-21 10:57:34.487,0.0,-1.992,9.557,1.85
2021-04-21 10:57:34.687,-0.019,-1.972,9.577,1.06
2021-04-21 10:57:34.887,0.0,-1.992,9.557,0.90
2021-04-21 10:57:35.488,-0.019,-1.972,9.538,0.90
2021-04-21 10:57:35.687,0.0,-1.992,9.538,0.05
2021-04-21 10:57:35.887,0.0,-1.972,9.538,1.95
2021-04-21 10:57:37.087,0.0,-1.992,9.538,0.90
2021-04-21 10:57:37.488,-0.019,-1.992,9.519,1.95
2021-04-21 10:57:38.287,-0.038,-1.972,9.557,1.95
2021-04-21 10:57:38.487,-0.019,-1.972,9.538,0.05
2021-04-21 10:57:40.087,-0.019,-1.992,9.538,1.95
2021-04-21 10:57:41.087,0.0,-1.972,9.538,1.96
2021-04-21 10:57:41.287,-0.019,-1.972,9.538,0.05
2021-04-21 10:57:42.287,0.0,-1.992,9.519,1.95
2021-04-21 10:57:43.287,0.0,-1.992,9.538,0.05
2021-04-21 10:57:44.087,-0.038,-2.049,9.538,4.78
2021-04-21 10:57:45.087,0.0,-1.972,9.538,5.78
2021-04-21 10:57:45.287,-0.019,-1.992,9.557,1.01
2021-04-21 10:57:46.287,0.0,-2.011,9.519,1.90
2021-04-21 10:57:48.887,0.0,-1.953,9.538,2.90
2021-04-21 10:57:50.687,0.019,-1.972,9.519,0.05
2021-04-21 10:57:51.087,0.0,-1.992,9.538,1.00
2021-04-21 10:57:51.287,-0.019,-2.011,9.557,0.95
2021-04-21 10:57:51.487,-0.038,-2.011,9.538,4.78
2021-04-21 10:57:52.087,0.038,-1.953,9.519,4.80
2021-04-21 10:57:52.687,0.0,-2.011,9.5,5.75
2021-04-21 10:57:52.887,-0.019,-1.972,9.538,1.00
2021-04-21 10:57:53.487,-0.019,-1.992,9.557,1.00
2021-04-21 10:57:55.487,0.019,-1.972,9.538,1.95
2021-04-21 10:57:56.887,0.0,-1.953,9.519,1.91
2021-04-21 10:57:57.287,-0.038,-2.011,9.538,3.85
2021-04-21 10:57:57.487,-0.019,-1.972,9.557,3.85
2021-04-21 10:57:57.686,0.019,-1.992,9.538,0.04
2021-04-21 10:57:58.114,0.019,-1.972,9.519,1.00
2021-04-21 10:57:58.487,0.0,-1.953,9.538,0.95
2021-04-21 10:57:58.687,-0.019,-1.992,9.557,1.95
2021-04-21 10:57:58.887,-0.038,-1.953,9.538,1.95
2021-04-21 10:57:59.487,-0.019,-1.972,9.538,0.00
2021-04-21 10:57:59.687,0.0,-1.953,9.519,0.95
2021-04-21 10:57:59.887,0.038,-1.934,9.538,3.80
2021-04-21 10:58:00.487,0.0,-1.953,9.519,3.78
2021-04-21 10:58:00.687,-0.019,-1.992,9.538,1.96
2021-04-21 10:58:00.887,-0.019,-1.972,9.538,0.05
2021-04-21 10:58:02.887,0.0,-1.992,9.538,0.05
2021-04-21 10:58:03.287,0.0,-1.972,9.538,1.00
2021-04-21 10:58:04.087,-0.019,-1.972,9.557,1.91
2021-04-21 10:58:04.687,-0.019,-1.972,9.519,0.05
2021-04-21 10:58:06.287,0.0,-1.992,9.519,1.96
2021-04-21 10:58:07.687,0.019,-1.972,9.5,1.00
2021-04-21 10:58:07.887,-0.038,-1.992,9.557,1.01
2021-04-21 10:58:08.687,0.0,-1.953,9.538,0.96
2021-04-21 10:58:09.287,0.0,-1.972,9.557,2.90
2021-04-21 10:58:10.287,-0.038,-1.992,9.538,2.89
2021-04-21 10:58:10.687,-0.019,-1.972,9.538,1.96
2021-04-21 10:58:10.885,-0.019,-1.992,9.538,1.95
2021-04-21 10:58:11.287,-0.019,-1.972,9.538,0.90
2021-04-21 10:58:11.887,0.0,-1.992,9.538,0.05
2021-04-21 10:58:13.087,-0.038,-1.992,9.538,2.90
2021-04-21 10:58:14.087,-0.057,-1.992,9.538,1.00
2021-04-21 10:58:14.487,0.0,-1.972,9.538,3.87
